Order_ID,Order_Date,SKU,Supplier_ID,Warehouse_ID,Units_Sold,Unit_Price,Unit_Cost,Delivery_Date
ORD04003,4/26/2024,SKU034,SUP12,WH3,23,69.13,48.31,5/6/2024
ORD04004,4/6/2024,SKU029,SUP08,WH1,45,239.68,164.51,4/15/2024
ORD04005,11/17/2024,SKU115,SUP01,WH3,6,159.7,132.13,11/21/2024
ORD04006,2/13/2024,SKU053,SUP06,WH3,44,306.97,182.11,2/22/2024
ORD04007,6/24/2024,SKU095,SUP05,WH1,40,219.44,180.58,7/6/2024
ORD04008,3/12/2024,SKU025,SUP14,WH2,6,117.2,67.01,3/19/2024
ORD04009,10/9/2024,SKU107,SUP11,WH4,2,218.51,123.25,10/11/2024
ORD04010,2/24/2024,SKU069,SUP07,WH2,23,99.93,67.55,3/5/2024
ORD04011,1/19/2024,SKU028,SUP13,WH1,28,155.12,88.29,1/28/2024
ORD04012,11/28/2024,SKU074,SUP11,WH2,42,10.06,8.23,12/10/2024
ORD04013,7/4/2024,SKU055,SUP01,WH3,12,57.2,33.25,7/13/2024
ORD04014,8/23/2024,SKU114,SUP02,WH2,49,231.53,139.92,9/6/2024
ORD04015,4/28/2024,SKU094,SUP06,WH4,33,224.42,179.96,5/3/2024
ORD04016,9/19/2024,SKU115,SUP02,WH3,49,159.7,132.13,9/28/2024
ORD04017,6/28/2024,SKU086,SUP03,WH1,17,278.64,176.08,7/3/2024
ORD04018,12/28/2024,SKU010,SUP01,WH1,14,218.72,152.33,1/3/2025
ORD04019,11/11/2024,SKU085,SUP12,WH4,6,282.5,185.32,11/24/2024
ORD04020,2/26/2024,SKU048,SUP05,WH3,43,20.05,12.19,3/9/2024
ORD04021,1/23/2024,SKU061,SUP10,WH4,30,83.23,51.34,2/3/2024
ORD04022,1/2/2024,SKU043,SUP06,WH3,18,302.32,192.68,1/7/2024
ORD04023,8/21/2024,SKU073,SUP08,WH3,31,167.07,137.13,8/26/2024
ORD04024,3/20/2024,SKU002,SUP13,WH4,37,44.52,26.04,4/3/2024
ORD04025,5/23/2024,SKU111,SUP12,WH1,36,8.7,5.99,5/31/2024
ORD04026,11/1/2024,SKU015,SUP04,WH2,19,288.03,186.29,11/4/2024
ORD04027,7/8/2024,SKU023,SUP04,WH3,19,286.61,162.45,7/16/2024
ORD04028,12/25/2024,SKU069,SUP10,WH2,7,99.93,67.55,1/1/2025
ORD04029,3/5/2024,SKU044,SUP04,WH3,27,97.06,54.1,3/17/2024
ORD04030,6/21/2024,SKU091,SUP04,WH1,33,181.6,108.28,7/3/2024
ORD04031,1/2/2024,SKU054,SUP02,WH2,21,87.19,51.71,1/7/2024
ORD04032,6/27/2024,SKU097,SUP13,WH1,9,121,71.11,6/29/2024
ORD04033,2/26/2024,SKU042,SUP04,WH2,3,244.74,194.5,3/7/2024
ORD04034,4/8/2024,SKU095,SUP09,WH1,46,219.44,180.58,4/12/2024
ORD04035,6/7/2024,SKU019,SUP15,WH1,3,221.31,161.72,6/13/2024
ORD04036,9/2/2024,SKU005,SUP06,WH2,15,83.29,66.3,9/11/2024
ORD04037,11/24/2024,SKU110,SUP08,WH1,24,210.58,134.38,11/30/2024
ORD04038,7/25/2024,SKU013,SUP03,WH4,33,103.13,61.5,8/3/2024
ORD04039,6/23/2024,SKU020,SUP06,WH1,34,50.26,41.38,7/7/2024
ORD04040,9/8/2024,SKU109,SUP07,WH2,4,37.99,24.79,9/14/2024
ORD04041,4/21/2024,SKU026,SUP02,WH1,20,37.63,26.46,4/25/2024
ORD04042,5/31/2024,SKU115,SUP12,WH4,27,159.7,132.13,6/12/2024
ORD04043,2/21/2024,SKU003,SUP02,WH2,12,17.75,11.13,2/25/2024
ORD04044,10/31/2024,SKU027,SUP08,WH1,10,59.8,49.45,11/7/2024
ORD04045,3/25/2024,SKU061,SUP02,WH2,50,83.23,51.34,4/3/2024
ORD04046,8/10/2024,SKU058,SUP06,WH3,11,78.35,52.2,8/18/2024
ORD04047,11/30/2024,SKU099,SUP06,WH1,4,211.83,146.56,12/5/2024
ORD04048,3/14/2024,SKU035,SUP14,WH3,31,48.53,28.37,3/19/2024
ORD04049,6/16/2024,SKU084,SUP14,WH2,49,41.21,27.13,6/27/2024
ORD04050,1/8/2024,SKU081,SUP09,WH4,41,295.33,187.66,1/21/2024
ORD04051,3/26/2024,SKU061,SUP06,WH4,30,83.23,51.34,3/31/2024
ORD04052,12/29/2024,SKU053,SUP01,WH1,31,306.97,182.11,1/1/2025
ORD04053,4/15/2024,SKU106,SUP13,WH1,31,246.53,180.22,4/23/2024
ORD04054,4/6/2024,SKU030,SUP07,WH2,29,307.65,172.84,4/17/2024
ORD04055,6/28/2024,SKU018,SUP04,WH3,3,285.74,174.93,7/5/2024
ORD04056,11/14/2024,SKU071,SUP04,WH2,45,17.77,12.95,11/19/2024
ORD04057,9/6/2024,SKU082,SUP10,WH2,14,39.81,31.82,9/9/2024
ORD04058,1/29/2024,SKU064,SUP15,WH3,14,179.98,128.3,2/4/2024
ORD04059,1/17/2024,SKU062,SUP02,WH2,34,246.59,147,1/21/2024
ORD04060,11/5/2024,SKU039,SUP11,WH2,41,187.02,106.16,11/10/2024
ORD04061,1/17/2024,SKU120,SUP09,WH1,41,244.25,150.57,1/18/2024
ORD04062,12/16/2024,SKU057,SUP02,WH3,14,297.14,197.2,12/20/2024
ORD04063,12/19/2024,SKU015,SUP04,WH2,23,288.03,186.29,12/27/2024
ORD04064,10/24/2024,SKU103,SUP04,WH4,40,199.15,130.2,11/6/2024
ORD04065,7/26/2024,SKU065,SUP08,WH3,38,183.21,128.54,7/30/2024
ORD04066,12/3/2024,SKU112,SUP10,WH1,47,49.04,36.36,12/12/2024
ORD04067,5/1/2024,SKU073,SUP08,WH4,10,167.07,137.13,5/7/2024
ORD04068,11/14/2024,SKU036,SUP07,WH4,47,98.46,70.83,11/23/2024
ORD04069,9/22/2024,SKU101,SUP12,WH3,3,230.28,177.98,9/30/2024
ORD04070,1/4/2024,SKU102,SUP01,WH1,24,212.08,157.08,1/13/2024
ORD04071,1/15/2024,SKU087,SUP12,WH2,46,90.45,55.3,1/18/2024
ORD04072,3/27/2024,SKU011,SUP08,WH2,32,86.1,49.62,3/30/2024
ORD04073,6/2/2024,SKU097,SUP08,WH1,24,121,71.11,6/16/2024
ORD04074,9/4/2024,SKU024,SUP10,WH2,48,318.56,179.74,9/14/2024
ORD04075,10/30/2024,SKU101,SUP06,WH2,21,230.28,177.98,11/10/2024
ORD04076,2/9/2024,SKU117,SUP01,WH2,27,176.62,143.87,2/12/2024
ORD04077,2/5/2024,SKU113,SUP11,WH4,10,158.32,112,2/13/2024
ORD04078,10/11/2024,SKU056,SUP11,WH1,24,175.56,100.44,10/18/2024
ORD04079,8/1/2024,SKU069,SUP13,WH2,9,99.93,67.55,8/8/2024
ORD04080,2/6/2024,SKU098,SUP04,WH3,17,118.25,73.1,2/11/2024
ORD04081,12/31/2024,SKU084,SUP09,WH1,2,41.21,27.13,1/3/2025
ORD04082,8/31/2024,SKU106,SUP15,WH1,19,246.53,180.22,9/5/2024
ORD04083,3/10/2024,SKU004,SUP06,WH4,1,198.94,129.1,3/13/2024
ORD04084,8/10/2024,SKU091,SUP14,WH1,17,181.6,108.28,8/14/2024
ORD04085,5/11/2024,SKU095,SUP03,WH1,19,219.44,180.58,5/26/2024
ORD04086,12/1/2024,SKU101,SUP05,WH2,21,230.28,177.98,12/13/2024
ORD04087,9/12/2024,SKU018,SUP03,WH1,35,285.74,174.93,9/18/2024
ORD04088,10/21/2024,SKU076,SUP02,WH1,8,69.63,49.17,10/25/2024
ORD04089,7/20/2024,SKU062,SUP13,WH3,20,246.59,147,7/27/2024
ORD04090,11/8/2024,SKU022,SUP03,WH1,9,143.91,110.17,11/14/2024
ORD04091,11/28/2024,SKU115,SUP03,WH1,19,159.7,132.13,12/9/2024
ORD04092,6/30/2024,SKU120,SUP06,WH2,4,244.25,150.57,7/11/2024
ORD04093,5/9/2024,SKU003,SUP01,WH2,20,17.75,11.13,5/14/2024
ORD04094,11/15/2024,SKU093,SUP07,WH2,25,33.89,23.16,11/20/2024
ORD04095,10/3/2024,SKU091,SUP06,WH2,6,181.6,108.28,10/15/2024
ORD04096,5/25/2024,SKU085,SUP07,WH4,5,282.5,185.32,6/2/2024
ORD04097,11/20/2024,SKU068,SUP15,WH2,23,205.08,167.88,11/30/2024
ORD04098,9/1/2024,SKU043,SUP12,WH3,19,302.32,192.68,9/2/2024
ORD04099,3/9/2024,SKU088,SUP08,WH3,30,238.72,133.7,3/21/2024
ORD04100,5/22/2024,SKU050,SUP10,WH1,13,167.05,103.02,5/28/2024
ORD04101,2/9/2024,SKU110,SUP01,WH1,23,210.58,134.38,2/14/2024
ORD04102,10/26/2024,SKU041,SUP15,WH4,40,117.06,75.91,11/1/2024
ORD04103,11/26/2024,SKU073,SUP08,WH1,23,167.07,137.13,12/1/2024
ORD04104,12/27/2024,SKU042,SUP03,WH3,17,244.74,194.5,12/31/2024
ORD04105,6/8/2024,SKU094,SUP12,WH1,30,224.42,179.96,6/21/2024
ORD04106,2/24/2024,SKU013,SUP08,WH4,22,103.13,61.5,2/28/2024
ORD04107,10/27/2024,SKU034,SUP09,WH3,49,69.13,48.31,11/5/2024
ORD04108,10/15/2024,SKU023,SUP05,WH2,10,286.61,162.45,10/28/2024
ORD04109,6/1/2024,SKU023,SUP15,WH2,44,286.61,162.45,6/11/2024
ORD04110,11/8/2024,SKU094,SUP11,WH1,41,224.42,179.96,11/12/2024
ORD04111,2/17/2024,SKU049,SUP13,WH4,34,200.45,123.87,2/25/2024
ORD04112,3/9/2024,SKU118,SUP12,WH1,40,62.76,51.26,3/15/2024
ORD04113,11/26/2024,SKU012,SUP15,WH2,36,31.59,20.01,11/30/2024
ORD04114,5/15/2024,SKU083,SUP02,WH3,38,88.03,71.51,5/18/2024
ORD04115,12/20/2024,SKU059,SUP06,WH3,39,228.46,136.07,12/27/2024
ORD04116,12/8/2024,SKU084,SUP05,WH2,24,41.21,27.13,12/19/2024
ORD04117,4/26/2024,SKU066,SUP10,WH3,50,137.55,109.48,5/9/2024
ORD04118,6/16/2024,SKU004,SUP13,WH2,44,198.94,129.1,6/25/2024
ORD04119,10/5/2024,SKU092,SUP12,WH4,23,71.07,52.16,10/6/2024
ORD04120,5/21/2024,SKU110,SUP04,WH3,40,210.58,134.38,5/26/2024
ORD04121,3/17/2024,SKU057,SUP10,WH4,20,297.14,197.2,3/20/2024
ORD04122,8/10/2024,SKU029,SUP08,WH4,47,239.68,164.51,8/16/2024
ORD04123,7/27/2024,SKU086,SUP07,WH1,6,278.64,176.08,8/3/2024
ORD04124,10/4/2024,SKU108,SUP07,WH4,41,11.15,6.79,10/15/2024
ORD04125,8/4/2024,SKU082,SUP04,WH1,20,39.81,31.82,8/19/2024
ORD04126,4/6/2024,SKU022,SUP06,WH1,26,143.91,110.17,4/14/2024
ORD04127,5/15/2024,SKU120,SUP10,WH4,12,244.25,150.57,5/26/2024
ORD04128,12/2/2024,SKU078,SUP07,WH2,5,59.02,39,12/15/2024
ORD04129,5/27/2024,SKU019,SUP13,WH2,7,221.31,161.72,6/2/2024
ORD04130,9/12/2024,SKU015,SUP06,WH2,33,288.03,186.29,9/25/2024
ORD04131,5/21/2024,SKU111,SUP08,WH1,2,8.7,5.99,5/29/2024
ORD04132,1/18/2024,SKU105,SUP05,WH4,10,58.29,36.52,1/21/2024
ORD04133,7/20/2024,SKU109,SUP10,WH2,28,37.99,24.79,7/24/2024
ORD04134,11/7/2024,SKU081,SUP14,WH2,29,295.33,187.66,11/22/2024
ORD04135,1/22/2024,SKU103,SUP15,WH4,2,199.15,130.2,1/28/2024
ORD04136,2/20/2024,SKU112,SUP02,WH4,45,49.04,36.36,2/29/2024
ORD04137,3/14/2024,SKU014,SUP03,WH1,37,54.72,36.44,3/20/2024
ORD04138,1/21/2024,SKU064,SUP13,WH3,11,179.98,128.3,1/23/2024
ORD04139,5/30/2024,SKU107,SUP12,WH1,32,218.51,123.25,6/7/2024
ORD04140,6/20/2024,SKU061,SUP11,WH3,3,83.23,51.34,6/23/2024
ORD04141,9/8/2024,SKU016,SUP10,WH4,16,243.14,162.58,9/17/2024
ORD04142,10/3/2024,SKU018,SUP10,WH1,48,285.74,174.93,10/12/2024
ORD04143,4/4/2024,SKU098,SUP04,WH3,29,118.25,73.1,4/9/2024
ORD04144,11/16/2024,SKU043,SUP05,WH1,13,302.32,192.68,11/21/2024
ORD04145,11/13/2024,SKU014,SUP11,WH2,19,54.72,36.44,11/23/2024
ORD04146,8/21/2024,SKU044,SUP10,WH1,12,97.06,54.1,8/27/2024
ORD04147,7/28/2024,SKU097,SUP09,WH4,39,121,71.11,8/6/2024
ORD04148,1/24/2024,SKU104,SUP14,WH2,30,34.87,21.41,2/2/2024
ORD04149,10/26/2024,SKU037,SUP10,WH4,36,245.85,188.87,10/30/2024
ORD04150,8/7/2024,SKU038,SUP04,WH4,32,104.35,68.02,8/13/2024
ORD04151,5/15/2024,SKU021,SUP12,WH3,49,284.2,179.05,5/26/2024
ORD04152,8/11/2024,SKU021,SUP12,WH4,21,284.2,179.05,8/21/2024
ORD04153,4/7/2024,SKU013,SUP12,WH3,44,103.13,61.5,4/10/2024
ORD04154,9/27/2024,SKU054,SUP10,WH3,1,87.19,51.71,10/5/2024
ORD04155,1/13/2024,SKU075,SUP12,WH1,1,177.59,104.86,1/23/2024
ORD04156,8/16/2024,SKU098,SUP02,WH2,12,118.25,73.1,8/20/2024
ORD04157,10/6/2024,SKU071,SUP06,WH4,41,17.77,12.95,10/15/2024
ORD04158,11/5/2024,SKU094,SUP07,WH2,6,224.42,179.96,11/11/2024
ORD04159,6/23/2024,SKU079,SUP14,WH3,5,232.23,139.73,6/28/2024
ORD04160,10/13/2024,SKU060,SUP04,WH2,37,244.09,153.52,10/25/2024
ORD04161,4/16/2024,SKU118,SUP09,WH3,21,62.76,51.26,4/30/2024
ORD04162,2/15/2024,SKU014,SUP13,WH3,35,54.72,36.44,2/22/2024
ORD04163,7/2/2024,SKU106,SUP08,WH2,5,246.53,180.22,7/8/2024
ORD04164,3/12/2024,SKU094,SUP13,WH3,45,224.42,179.96,3/21/2024
ORD04165,10/31/2024,SKU110,SUP06,WH4,44,210.58,134.38,11/10/2024
ORD04166,1/16/2024,SKU039,SUP09,WH1,26,187.02,106.16,1/29/2024
ORD04167,6/5/2024,SKU038,SUP02,WH2,43,104.35,68.02,6/18/2024
ORD04168,5/29/2024,SKU079,SUP01,WH2,32,232.23,139.73,6/2/2024
ORD04169,8/19/2024,SKU100,SUP06,WH3,2,234.64,179.94,9/3/2024
ORD04170,12/18/2024,SKU094,SUP07,WH4,31,224.42,179.96,12/28/2024
ORD04171,1/8/2024,SKU071,SUP08,WH1,43,17.77,12.95,1/10/2024
ORD04172,4/14/2024,SKU064,SUP13,WH2,28,179.98,128.3,4/23/2024
ORD04173,5/1/2024,SKU027,SUP12,WH4,29,59.8,49.45,5/8/2024
ORD04174,5/27/2024,SKU065,SUP02,WH1,23,183.21,128.54,6/2/2024
ORD04175,2/27/2024,SKU078,SUP09,WH2,9,59.02,39,3/7/2024
ORD04176,6/16/2024,SKU037,SUP01,WH4,44,245.85,188.87,6/22/2024
ORD04177,9/20/2024,SKU032,SUP06,WH3,23,179.05,104.6,9/28/2024
ORD04178,7/7/2024,SKU087,SUP14,WH1,26,90.45,55.3,7/11/2024
ORD04179,11/16/2024,SKU041,SUP08,WH2,6,117.06,75.91,11/18/2024
ORD04180,10/2/2024,SKU051,SUP04,WH1,44,21.29,15.04,10/15/2024
ORD04181,8/4/2024,SKU058,SUP09,WH2,12,78.35,52.2,8/9/2024
ORD04182,8/17/2024,SKU037,SUP05,WH1,29,245.85,188.87,8/23/2024
ORD04183,12/21/2024,SKU092,SUP08,WH1,6,71.07,52.16,1/2/2025
ORD04184,4/27/2024,SKU025,SUP12,WH3,7,117.2,67.01,4/29/2024
ORD04185,10/17/2024,SKU106,SUP05,WH2,4,246.53,180.22,10/25/2024
ORD04186,9/6/2024,SKU103,SUP14,WH1,44,199.15,130.2,9/10/2024
ORD04187,5/6/2024,SKU032,SUP09,WH4,24,179.05,104.6,5/12/2024
ORD04188,10/16/2024,SKU114,SUP15,WH3,13,231.53,139.92,10/27/2024
ORD04189,3/24/2024,SKU075,SUP09,WH1,14,177.59,104.86,3/28/2024
ORD04190,3/11/2024,SKU088,SUP09,WH3,9,238.72,133.7,3/25/2024
ORD04191,1/12/2024,SKU098,SUP10,WH4,16,118.25,73.1,1/18/2024
ORD04192,2/11/2024,SKU044,SUP01,WH2,20,97.06,54.1,2/19/2024
ORD04193,8/29/2024,SKU029,SUP09,WH3,48,239.68,164.51,9/9/2024
ORD04194,7/13/2024,SKU027,SUP13,WH2,25,59.8,49.45,7/23/2024
ORD04195,10/18/2024,SKU086,SUP03,WH2,13,278.64,176.08,10/29/2024
ORD04196,9/21/2024,SKU051,SUP01,WH4,25,21.29,15.04,10/1/2024
ORD04197,5/2/2024,SKU117,SUP04,WH1,46,176.62,143.87,5/10/2024
ORD04198,1/19/2024,SKU029,SUP07,WH4,35,239.68,164.51,1/31/2024
ORD04199,1/23/2024,SKU104,SUP06,WH3,7,34.87,21.41,1/28/2024
ORD04200,7/19/2024,SKU073,SUP15,WH3,30,167.07,137.13,7/25/2024
ORD04201,2/2/2024,SKU086,SUP14,WH3,30,278.64,176.08,2/14/2024
ORD04202,3/29/2024,SKU102,SUP12,WH1,37,212.08,157.08,4/8/2024
ORD04203,9/17/2024,SKU022,SUP03,WH1,28,143.91,110.17,9/19/2024
ORD04204,10/27/2024,SKU108,SUP15,WH3,27,11.15,6.79,11/4/2024
ORD04205,10/31/2024,SKU081,SUP05,WH3,41,295.33,187.66,11/9/2024
ORD04206,3/20/2024,SKU082,SUP14,WH4,49,39.81,31.82,3/28/2024
ORD04207,10/4/2024,SKU106,SUP05,WH4,30,246.53,180.22,10/16/2024
ORD04208,10/29/2024,SKU081,SUP11,WH3,22,295.33,187.66,11/2/2024
ORD04209,5/3/2024,SKU069,SUP07,WH3,26,99.93,67.55,5/11/2024
ORD04210,1/18/2024,SKU011,SUP09,WH3,25,86.1,49.62,1/26/2024
ORD04211,3/20/2024,SKU106,SUP07,WH1,5,246.53,180.22,4/2/2024
ORD04212,11/29/2024,SKU047,SUP11,WH3,14,104.52,60.54,12/10/2024
ORD04213,5/19/2024,SKU109,SUP10,WH3,4,37.99,24.79,5/30/2024
ORD04214,4/5/2024,SKU069,SUP15,WH3,27,99.93,67.55,4/13/2024
ORD04215,9/12/2024,SKU111,SUP15,WH3,32,8.7,5.99,9/21/2024
ORD04216,7/9/2024,SKU061,SUP12,WH2,37,83.23,51.34,7/18/2024
ORD04217,3/9/2024,SKU068,SUP10,WH1,13,205.08,167.88,3/13/2024
ORD04218,4/19/2024,SKU044,SUP07,WH1,4,97.06,54.1,4/24/2024
ORD04219,10/24/2024,SKU031,SUP05,WH3,49,11.31,6.36,11/3/2024
ORD04220,1/4/2024,SKU054,SUP14,WH4,29,87.19,51.71,1/8/2024
ORD04221,6/11/2024,SKU047,SUP10,WH3,35,104.52,60.54,6/21/2024
ORD04222,3/17/2024,SKU008,SUP02,WH3,13,72.18,53.61,3/28/2024
ORD04223,8/13/2024,SKU086,SUP14,WH2,19,278.64,176.08,8/18/2024
ORD04224,10/31/2024,SKU089,SUP09,WH3,40,248.15,164.36,11/6/2024
ORD04225,3/19/2024,SKU026,SUP14,WH2,4,37.63,26.46,3/29/2024
ORD04226,4/1/2024,SKU050,SUP01,WH3,14,167.05,103.02,4/13/2024
ORD04227,6/23/2024,SKU041,SUP10,WH1,17,117.06,75.91,6/28/2024
ORD04228,4/14/2024,SKU117,SUP04,WH2,20,176.62,143.87,4/20/2024
ORD04229,7/21/2024,SKU045,SUP07,WH4,20,130.92,101.96,8/2/2024
ORD04230,10/4/2024,SKU006,SUP06,WH3,24,147.99,104.17,10/10/2024
ORD04231,6/23/2024,SKU031,SUP02,WH1,21,11.31,6.36,6/28/2024
ORD04232,9/13/2024,SKU061,SUP10,WH1,47,83.23,51.34,9/22/2024
ORD04233,10/7/2024,SKU066,SUP11,WH2,49,137.55,109.48,10/10/2024
ORD04234,4/24/2024,SKU096,SUP02,WH2,19,228.33,128.45,5/5/2024
ORD04235,3/8/2024,SKU072,SUP04,WH3,1,186.88,120.22,3/18/2024
ORD04236,8/12/2024,SKU022,SUP11,WH4,43,143.91,110.17,8/24/2024
ORD04237,4/30/2024,SKU041,SUP05,WH2,6,117.06,75.91,5/9/2024
ORD04238,9/30/2024,SKU054,SUP13,WH2,27,87.19,51.71,10/8/2024
ORD04239,6/15/2024,SKU114,SUP01,WH4,14,231.53,139.92,6/27/2024
ORD04240,2/27/2024,SKU015,SUP15,WH2,22,288.03,186.29,3/4/2024
ORD04241,3/13/2024,SKU109,SUP03,WH4,15,37.99,24.79,3/20/2024
ORD04242,8/29/2024,SKU119,SUP05,WH4,15,117.27,68.45,9/8/2024
ORD04243,5/26/2024,SKU056,SUP15,WH1,28,175.56,100.44,6/6/2024
ORD04244,6/5/2024,SKU106,SUP07,WH2,37,246.53,180.22,6/18/2024
ORD04245,6/30/2024,SKU092,SUP03,WH2,49,71.07,52.16,7/7/2024
ORD04246,5/23/2024,SKU004,SUP02,WH2,17,198.94,129.1,5/30/2024
ORD04247,11/1/2024,SKU110,SUP15,WH3,20,210.58,134.38,11/9/2024
ORD04248,11/29/2024,SKU111,SUP13,WH1,25,8.7,5.99,12/9/2024
ORD04249,7/17/2024,SKU082,SUP02,WH2,23,39.81,31.82,7/27/2024
ORD04250,2/2/2024,SKU072,SUP13,WH2,43,186.88,120.22,2/7/2024
ORD04251,4/19/2024,SKU020,SUP14,WH2,47,50.26,41.38,5/1/2024
ORD04252,9/1/2024,SKU105,SUP13,WH1,8,58.29,36.52,9/11/2024
ORD04253,9/22/2024,SKU013,SUP01,WH4,1,103.13,61.5,9/30/2024
ORD04254,3/29/2024,SKU101,SUP01,WH2,8,230.28,177.98,4/13/2024
ORD04255,9/9/2024,SKU046,SUP08,WH1,40,96.21,63.67,9/20/2024
ORD04256,5/28/2024,SKU037,SUP11,WH2,12,245.85,188.87,6/5/2024
ORD04257,8/27/2024,SKU036,SUP11,WH2,8,98.46,70.83,9/3/2024
ORD04258,6/2/2024,SKU036,SUP05,WH2,28,98.46,70.83,6/4/2024
ORD04259,12/26/2024,SKU017,SUP07,WH4,49,169.27,128.51,1/1/2025
ORD04260,11/1/2024,SKU110,SUP05,WH2,17,210.58,134.38,11/6/2024
ORD04261,6/1/2024,SKU038,SUP05,WH1,30,104.35,68.02,6/3/2024
ORD04262,3/28/2024,SKU016,SUP03,WH1,11,243.14,162.58,4/5/2024
ORD04263,2/14/2024,SKU046,SUP01,WH2,10,96.21,63.67,2/20/2024
ORD04264,1/15/2024,SKU092,SUP03,WH3,28,71.07,52.16,1/20/2024
ORD04265,6/29/2024,SKU046,SUP02,WH2,32,96.21,63.67,7/6/2024
ORD04266,11/13/2024,SKU066,SUP07,WH4,17,137.55,109.48,11/19/2024
ORD04267,10/10/2024,SKU094,SUP04,WH2,31,224.42,179.96,10/16/2024
ORD04268,9/20/2024,SKU080,SUP15,WH1,34,106.9,80.41,9/27/2024
ORD04269,1/8/2024,SKU046,SUP15,WH4,10,96.21,63.67,1/17/2024
ORD04270,4/25/2024,SKU058,SUP04,WH1,39,78.35,52.2,5/5/2024
ORD04271,8/7/2024,SKU031,SUP10,WH1,1,11.31,6.36,8/15/2024
ORD04272,12/17/2024,SKU107,SUP02,WH1,45,218.51,123.25,12/26/2024
ORD04273,6/15/2024,SKU028,SUP07,WH2,2,155.12,88.29,6/21/2024
ORD04274,2/9/2024,SKU104,SUP01,WH2,46,34.87,21.41,2/19/2024
ORD04275,9/10/2024,SKU044,SUP14,WH2,2,97.06,54.1,9/16/2024
ORD04276,12/28/2024,SKU008,SUP14,WH4,34,72.18,53.61,1/6/2025
ORD04277,12/11/2024,SKU001,SUP13,WH1,6,15.83,9.96,12/15/2024
ORD04278,5/11/2024,SKU027,SUP06,WH4,18,59.8,49.45,5/13/2024
ORD04279,10/1/2024,SKU086,SUP12,WH2,26,278.64,176.08,10/9/2024
ORD04280,1/12/2024,SKU095,SUP10,WH3,45,219.44,180.58,1/18/2024
ORD04281,11/25/2024,SKU053,SUP04,WH1,21,306.97,182.11,12/4/2024
ORD04282,5/2/2024,SKU044,SUP03,WH4,41,97.06,54.1,5/11/2024
ORD04283,7/14/2024,SKU066,SUP06,WH1,10,137.55,109.48,7/29/2024
ORD04284,10/22/2024,SKU036,SUP04,WH3,2,98.46,70.83,10/31/2024
ORD04285,6/19/2024,SKU086,SUP09,WH4,19,278.64,176.08,6/28/2024
ORD04286,1/7/2024,SKU106,SUP10,WH3,43,246.53,180.22,1/20/2024
ORD04287,3/27/2024,SKU050,SUP04,WH3,26,167.05,103.02,4/8/2024
ORD04288,1/31/2024,SKU112,SUP04,WH4,1,49.04,36.36,2/8/2024
ORD04289,1/18/2024,SKU069,SUP15,WH2,7,99.93,67.55,1/23/2024
ORD04290,7/31/2024,SKU044,SUP10,WH2,2,97.06,54.1,8/4/2024
ORD04291,2/19/2024,SKU055,SUP02,WH4,25,57.2,33.25,2/25/2024
ORD04292,6/15/2024,SKU084,SUP12,WH4,28,41.21,27.13,6/19/2024
ORD04293,1/24/2024,SKU100,SUP10,WH1,42,234.64,179.94,1/27/2024
ORD04294,4/13/2024,SKU005,SUP13,WH2,5,83.29,66.3,4/24/2024
ORD04295,8/23/2024,SKU016,SUP05,WH1,10,243.14,162.58,9/1/2024
ORD04296,6/10/2024,SKU118,SUP15,WH3,30,62.76,51.26,6/15/2024
ORD04297,6/22/2024,SKU105,SUP09,WH1,22,58.29,36.52,7/5/2024
ORD04298,11/16/2024,SKU050,SUP06,WH3,42,167.05,103.02,12/1/2024
ORD04299,9/30/2024,SKU045,SUP01,WH2,8,130.92,101.96,10/7/2024
ORD04300,10/15/2024,SKU006,SUP08,WH3,12,147.99,104.17,10/30/2024
ORD04301,7/6/2024,SKU095,SUP14,WH4,7,219.44,180.58,7/10/2024
ORD04302,3/7/2024,SKU113,SUP08,WH4,25,158.32,112,3/13/2024
ORD04303,2/18/2024,SKU114,SUP08,WH2,47,231.53,139.92,2/25/2024
ORD04304,2/17/2024,SKU049,SUP14,WH4,46,200.45,123.87,2/22/2024
ORD04305,10/23/2024,SKU040,SUP09,WH4,47,229.85,142.09,11/3/2024
ORD04306,5/7/2024,SKU078,SUP05,WH1,6,59.02,39,5/14/2024
ORD04307,2/4/2024,SKU039,SUP05,WH1,21,187.02,106.16,2/10/2024
ORD04308,2/9/2024,SKU049,SUP15,WH4,39,200.45,123.87,2/20/2024
ORD04309,9/9/2024,SKU005,SUP08,WH4,35,83.29,66.3,9/11/2024
ORD04310,12/2/2024,SKU099,SUP10,WH3,16,211.83,146.56,12/12/2024
ORD04311,9/12/2024,SKU092,SUP11,WH4,22,71.07,52.16,9/15/2024
ORD04312,8/7/2024,SKU096,SUP12,WH4,36,228.33,128.45,8/13/2024
ORD04313,12/10/2024,SKU039,SUP12,WH4,26,187.02,106.16,12/22/2024
ORD04314,2/26/2024,SKU055,SUP14,WH2,6,57.2,33.25,3/3/2024
ORD04315,11/12/2024,SKU083,SUP12,WH1,4,88.03,71.51,11/15/2024
ORD04316,7/4/2024,SKU014,SUP04,WH3,48,54.72,36.44,7/9/2024
ORD04317,1/16/2024,SKU079,SUP12,WH1,24,232.23,139.73,1/20/2024
ORD04318,12/30/2024,SKU066,SUP09,WH3,34,137.55,109.48,1/10/2025
ORD04319,5/17/2024,SKU054,SUP10,WH2,2,87.19,51.71,5/22/2024
